key,0,1,2,3,4,5,6
1350,1,0,151551,0,"Les trois cités-États éorzéennes ont ouvert chacune un “<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>quartier résidentiel<UIGlow>01</UIGlow><UIForeground>01</UIForeground>” dédié aux aventuriers.

Vous pouvez y acquérir, pour vous ou votre compagnie libre, des terrains constructibles ou des appartements servant de base à vos activités.","",""
1351,1,0,151552,0,"Les quartiers résidentiels sont divisés en <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>secteurs<UIGlow>01</UIGlow><UIForeground>01</UIForeground> qui comportent <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>60 parcelles<UIGlow>01</UIGlow><UIForeground>01</UIForeground> chacun.

Trouvez le terrain de vos rêves, achetez-le et construisez votre maison<Indent/>!","",""
1352,1,0,151553,0,"L'apparence extérieure et intérieure des logements est entièrement personnalisable. Avec plusieurs centaines d'objets et de meubles à votre disposition, vous n'aurez aucun mal à créer un habitat qui vous ressemble. Notez que les membres de compagnies libres doivent avoir les droits correspondants pour faire ces mo<SoftHyphen/>di<SoftHyphen/>fi<SoftHyphen/>ca<SoftHyphen/>tions.","",""
1353,1,0,151554,0,"Pour plus d'in<SoftHyphen/>for<SoftHyphen/>ma<SoftHyphen/>tions sur le logement, adressez-vous aux <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>officiers du logement<UIGlow>01</UIGlow><UIForeground>01</UIForeground> que vous trouverez dans chacun des trois quartiers résidentiels.","",""
1354,0,0,0,0,"","",""
1355,0,0,0,0,"","",""
1356,0,0,0,0,"","",""
1357,0,0,0,0,"","",""
1358,0,0,0,0,"","",""
1359,0,0,0,0,"","",""
1360,1,0,151561,0,"À côté de l'entrée de chaque parcelle se trouve un <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>panneau d'information<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. En ciblant ce dernier, vous pourrez obtenir des in<SoftHyphen/>for<SoftHyphen/>ma<SoftHyphen/>tions sur le terrain ou son pro<SoftHyphen/>prié<SoftHyphen/>taire, si celui-ci a déjà trouvé preneur.","",""
1361,1,0,151562,0,"Lorsqu'un terrain est disponible à la vente, une fenêtre affichant son prix, sa taille et son adresse apparaît.
Les terrains peuvent être soumis à deux systèmes de vente différents<Indent/>: la <Emphasis>vente au premier arrivé</Emphasis> et la <Emphasis>vente par tirage au sort</Emphasis>. Pour en savoir plus, n'hésitez pas à vous adresser aux officiers du logement<Indent/>!","",""
1362,0,0,0,0,"","",""
1363,0,0,0,0,"","",""
1364,0,0,0,0,"","",""
1365,0,0,0,0,"","",""
1366,0,0,0,0,"","",""
1367,0,0,0,0,"","",""
1368,0,0,0,0,"","",""
1369,0,0,0,0,"","",""
1370,1,0,151571,0,"Les <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>alliances<UIGlow>01</UIGlow><UIForeground>01</UIForeground> sont des escouades d'aventuriers composées de trois équipes complètes, autrement dit 24 joueurs.

Ces configurations sont réservées aux missions de grande ampleur comme, par exemple, la Tour de Cristal.","",""
1371,1,0,151572,0,"Lorsque vous êtes dans une alliance, les icones de classe/job et les barres de vie des autres membres ap<SoftHyphen/>pa<SoftHyphen/>rais<SoftHyphen/>sent dans un module spécial sous la liste des équipiers.

Joignez vos forces avec d'autres équipes et réalisez l'impossible<Indent/>!","",""
1372,0,0,0,0,"","",""
1373,0,0,0,0,"","",""
1374,0,0,0,0,"","",""
1375,0,0,0,0,"","",""
1376,0,0,0,0,"","",""
1377,0,0,0,0,"","",""
1378,0,0,0,0,"","",""
1379,0,0,0,0,"","",""
1380,1,0,151581,0,"L'obtention des butins dans les coffres de certains raids est limitée à <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>un objet par semaine<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Dans le cas où vous concourez pour plusieurs récompenses en même temps, vos jets sont <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>considérés comme nuls<UIGlow>01</UIGlow><UIForeground>01</UIForeground> à compter du moment où vous en recevez une, et ce même si vous avez choisi l'option “Besoin” pour les autres.","",""
1381,1,0,151582,0,"Dans le cas des raids en alliance, chaque équipe se voit récompensée par un coffre au trésor différent lorsqu'un objectif est accompli.
Par ailleurs, indépendamment du contenu des coffres, certaines missions permettent d'obtenir un objet spécial par semaine.","",""
1382,1,0,151583,0,"Le droit d'obtention de ces récompenses est réinitialisé <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>tous les mardis à 8h (GMT)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* L'application de la limite ou non est indiquée dans les in<SoftHyphen/>for<SoftHyphen/>ma<SoftHyphen/>tions de la mission.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","",""
1383,0,0,0,0,"","",""
1384,0,0,0,0,"","",""
1385,0,0,0,0,"","",""
1386,0,0,0,0,"","",""
1387,0,0,0,0,"","",""
1388,0,0,0,0,"","",""
1389,0,0,0,0,"","",""
1390,1,0,151591,0,"Une option de recherche d'équipe a été ajoutée à la rubrique <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Équipe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> du menu principal.

Cet outil vous permet de <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>rejoindre une équipe<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, mais aussi de <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>recruter des aventuriers<UIGlow>01</UIGlow><UIForeground>01</UIForeground> selon les critères de votre choix.","",""
1391,1,0,151592,0,"Pour trouver un groupe qui partage les mêmes ambitions que vous, commencez par sélectionner l'option <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Chercher une équipe<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Une fois vos critères définis, pressez le bouton <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Lancer la recherche<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Il ne vous reste plus alors qu'à rejoindre l'équipe de votre choix parmi celles qui ap<SoftHyphen/>pa<SoftHyphen/>rais<SoftHyphen/>sent dans la liste.","",""
1392,1,0,151593,0,"La méthode pour recruter des membres est relativement similaire. Ouvrez la fenêtre de recherche d'équipe et sélectionnez l'option <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Recruter<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Précisez vos critères, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>enregistrez vos changements<UIGlow>01</UIGlow><UIForeground>01</UIForeground> et attendez patiemment que les autres aventuriers se joignent à vous.
C'est aussi simple que cela<Indent/>!","",""
1393,1,0,151591,0,"Une option de recherche d'équipe a été ajoutée à la rubrique <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Équipe<UIGlow>01</UIGlow><UIForeground>01</UIForeground> du menu principal.

Cet outil vous permet de <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>rejoindre une équipe<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, mais aussi de <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>recruter des aventuriers<UIGlow>01</UIGlow><UIForeground>01</UIForeground> selon les critères de votre choix.","",""
1394,0,0,0,0,"","",""
1395,0,0,0,0,"","",""
1396,0,0,0,0,"","",""
1397,0,0,0,0,"","",""
1398,0,0,0,0,"","",""
1399,0,0,0,0,"","",""
1400,1,0,151601,0,"Lors de leurs opérations de récolte, il peut arriver que les disciples de la terre découvrent des <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>objets cachés<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","",""
1401,1,0,151602,0,"Lorsque les objets portant la mention “<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Rare<UIGlow>01</UIGlow><UIForeground>01</UIForeground>” sont prélevés avec succès, ils dis<SoftHyphen/>pa<SoftHyphen/>rais<SoftHyphen/>sent <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>définitivement<UIGlow>01</UIGlow><UIForeground>01</UIForeground> du point de récolte.

Il va sans dire que les actions permettant de récolter plusieurs exemplaires d'un même objet sont <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>sans effet<UIGlow>01</UIGlow><UIForeground>01</UIForeground> sur ces derniers.","",""
1402,0,0,0,0,"","",""
1403,0,0,0,0,"","",""
1404,0,0,0,0,"","",""
1405,0,0,0,0,"","",""
1406,0,0,0,0,"","",""
1407,0,0,0,0,"","",""
1408,0,0,0,0,"","",""
1409,0,0,0,0,"","",""
1410,1,0,151611,0,"Lors de leurs opérations de récolte, il peut arriver que les disciples de la terre découvrent des bouteilles contenant de <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>vieilles cartes<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Cela n'est possible pour les pêcheurs qu'en utilisant l'action <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Casaquage<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","",""
1411,1,0,151612,0,"Ces cartes mys<SoftHyphen/>té<SoftHyphen/>rieu<SoftHyphen/>ses peuvent être déchiffrées à l'aide de l'action générale “<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Déchiffrage<UIGlow>01</UIGlow><UIForeground>01</UIForeground>”. Veuillez noter qu'il est nécessaire de respecter un délai après la collecte d'une carte, avant de pouvoir en découvrir une nouvelle. Pour le consulter, choisissez <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Missions<UIGlow>01</UIGlow><UIForeground>01</UIForeground> puis <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Calendrier<UIGlow>01</UIGlow><UIForeground>01</UIForeground> dans le menu principal.","",""
1412,1,0,151613,0,"Pour plus d'in<SoftHyphen/>for<SoftHyphen/>ma<SoftHyphen/>tions à ce sujet, visitez Port-aux-Vins, dans la Noscea orientale, et adressez-vous à <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>H'loonh<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","",""
1413,0,0,0,0,"","",""
1414,0,0,0,0,"","",""
1415,0,0,0,0,"","",""
1416,0,0,0,0,"","",""
1417,0,0,0,0,"","",""
1418,0,0,0,0,"","",""
1419,0,0,0,0,"","",""
1420,1,0,151621,0,"L'action <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Déchiffrage<UIGlow>01</UIGlow><UIForeground>01</UIForeground> permet de décrypter les vieilles cartes que vous trouvez au cours de vos aventures.
Les cartes ainsi décodées deviennent des <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>objets-clefs<UIGlow>01</UIGlow><UIForeground>01</UIForeground> nommés “Carte au trésor” grâce auxquels vous pourrez (avec un peu de flair) découvrir l'emplacement des coffres cachés.","",""
1421,1,0,151622,0,"Veuillez noter que vous ne pouvez posséder qu'<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>une seule carte au trésor à la fois<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.

Pour déchiffrer une autre vieille carte, vous devez d'abord trouver le trésor de la carte ac<SoftHyphen/>tu<SoftHyphen/>el<SoftHyphen/>le<SoftHyphen/>ment en votre possession ou bien la jeter.","",""
1422,0,0,0,0,"","",""
1423,0,0,0,0,"","",""
1424,0,0,0,0,"","",""
1425,0,0,0,0,"","",""
1426,0,0,0,0,"","",""
1427,0,0,0,0,"","",""
1428,0,0,0,0,"","",""
1429,0,0,0,0,"","",""
1430,1,0,151631,0,"Lorsque vous utilisez une carte au trésor, une fenêtre indiquant l'emplacement approximatif du coffre caché apparaît à l'écran.

À vous d'analyser ces in<SoftHyphen/>for<SoftHyphen/>ma<SoftHyphen/>tions pour déterminer l'endroit précis où a été enterré le trésor.","",""
1431,1,0,151632,0,"Une fois sur place, utilisez l'action générale “<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Excavation<UIGlow>01</UIGlow><UIForeground>01</UIForeground>” pour scruter la zone et déterrer le trésor convoité.

Si vous êtes au bon endroit, un coffre apparaîtra à côté de vous. ","",""
1432,1,0,151633,0,"Attention<Indent/>: il peut arriver que certains coffres soient <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>piégés<UIGlow>01</UIGlow><UIForeground>01</UIForeground> et libèrent un musc puissant qui attire des monstres. Vous devrez alors les abattre avant de pouvoir récupérer le précieux butin.","",""
1433,0,0,0,0,"","",""
1434,0,0,0,0,"","",""
1435,0,0,0,0,"","",""
1436,0,0,0,0,"","",""
1437,0,0,0,0,"","",""
1438,0,0,0,0,"","",""
1439,0,0,0,0,"","",""
1440,1,0,151641,0,"Les hommes-bêtes d'Éorzéa sont eux aussi confrontés à de nombreux problèmes. En les aidant à les résoudre par le biais des <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>quêtes des peuples alliés<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, vous pourrez améliorer votre <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>réputation<UIGlow>01</UIGlow><UIForeground>01</UIForeground> et communiquer plus efficacement avec leurs membres.","",""
1441,1,0,151642,0,"Les quêtes disponibles changent de façon quotidienne. Vous pouvez en accepter jusqu'à <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>douze par jour<UIGlow>01</UIGlow><UIForeground>01</UIForeground> à condition d'avoir accompli les quêtes reçues la veille.","",""
1442,1,0,151643,0,"Pour voir votre réputation, sélectionnez l'onglet “Réputation” de la fenêtre <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Personnage<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.

Gagner la confiance des hommes-bêtes vous permettra d'en apprendre plus sur leurs coutumes et traditions, mais aussi d'obtenir des avantages uniques.","",""
1443,0,0,0,0,"","",""
1444,0,0,0,0,"","",""
1445,0,0,0,0,"","",""
1446,0,0,0,0,"","",""
1447,0,0,0,0,"","",""
1448,0,0,0,0,"","",""
1449,0,0,0,0,"","",""
1450,1,0,151651,0,"Chaque fois que vous accomplissez une quête des peuples alliés, vous recevez un certain nombre de <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>points de réputation<UIGlow>01</UIGlow><UIForeground>01</UIForeground> en récompense.

Lorsque vous en avez suf<SoftHyphen/>fi<SoftHyphen/>sam<SoftHyphen/>ment, vous pouvez effectuer une quête spéciale vous permettant d'améliorer votre niveau d'affinité avec ce peuple.","",""
1451,1,0,151652,0,"En plus de renforcer vos liens avec les différents membres, passer au <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>rang supérieur<UIGlow>01</UIGlow><UIForeground>01</UIForeground> vous permet d'avoir accès à une plus grande variété d'objets dans leurs échoppes.","",""
1452,1,0,151653,0,"Il faut savoir que les hommes-bêtes proposent bien souvent des <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>mar<SoftHyphen/>chan<SoftHyphen/>di<SoftHyphen/>ses uniques<UIGlow>01</UIGlow><UIForeground>01</UIForeground> que vous ne pourrez vous procurer qu'en améliorant votre réputation. Vous avez donc tout à gagner à les aider<Indent/>!","",""
1453,0,0,0,0,"","",""
1454,0,0,0,0,"","",""
1455,0,0,0,0,"","",""
1456,0,0,0,0,"","",""
1457,0,0,0,0,"","",""
1458,0,0,0,0,"","",""
1459,0,0,0,0,"","",""
1460,1,0,151661,0,"Certaines missions exigent que vous transportiez un objet à un endroit précis.

Lorsque vous portez une charge, l'icone <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Transport<UIGlow>01</UIGlow><UIForeground>01</UIForeground> apparaît dans la barre d'altérations d'état. Le compteur en dessous indique le temps qu'il vous reste pour accomplir la mission.","",""
1461,1,0,151661,0,"Si vous n'arrivez pas à destination dans le délai imparti, vous échouez et devez <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>reprendre au point de départ<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. En outre, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>le temps diminue<UIGlow>01</UIGlow><UIForeground>01</UIForeground> chaque fois que vous recevez des dégâts.

Déplacez-vous prudemment et évitez de vous faire repérer par les ennemis.","",""
1462,0,0,0,0,"","",""
1463,0,0,0,0,"","",""
1464,0,0,0,0,"","",""
1465,0,0,0,0,"","",""
1466,0,0,0,0,"","",""
1467,0,0,0,0,"","",""
1468,0,0,0,0,"","",""
1469,0,0,0,0,"","",""
1470,1,0,151671,0,"Les Sylphes disposent de pouvoirs magiques permettant de vous rendre invisible.

Lorsque vous êtes sous l'effet du sort <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Transparent<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, un icone apparaît dans la barre d'altérations d'état. Le compteur en dessous indique le temps qu'il vous reste avant que la magie ne prenne fin.","",""
1471,1,0,151672,0,"L'effet s'estompe lorsque le compte à rebours arrive à 0. Notez que vous ne pouvez pas effectuer d'actions lorsque vous êtes invisible.

Certains points sur le chemin vous permettront d'étendre la durée du sort de transparence, utilisez-les à bon escient<Indent/>!","",""
1472,0,0,0,0,"","",""
1473,0,0,0,0,"","",""
1474,0,0,0,0,"","",""
1475,0,0,0,0,"","",""
1476,0,0,0,0,"","",""
1477,0,0,0,0,"","",""
1478,0,0,0,0,"","",""
1479,0,0,0,0,"","",""
1480,1,0,151681,0,"Lorsque vous chevauchez certaines montures, il arrive qu'une barre de raccourcis contenant des actions spéciales apparaisse à l'écran.

Ces dernières vous seront d'une grande utilité pour accomplir certaines tâches, aussi pensez bien à vous en servir.","",""
1481,1,0,151682,0,"Lorsque vous chevauchez certaines montures, il arrive qu'une croix de raccourcis contenant des actions spéciales apparaisse à l'écran.

Ces dernières vous seront d'une grande utilité pour accomplir certaines tâches, aussi pensez bien à vous en servir.","",""
1482,0,0,0,0,"","",""
1483,0,0,0,0,"","",""
1484,0,0,0,0,"","",""
1485,0,0,0,0,"","",""
1486,0,0,0,0,"","",""
1487,0,0,0,0,"","",""
1488,0,0,0,0,"","",""
1489,0,0,0,0,"","",""
1490,1,0,151691,0,"Vous vous êtes lié(e) d'amitié avec Jandelaine<Indent/>!

Grâce à la <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>sonnette<UIGlow>01</UIGlow><UIForeground>01</UIForeground> spéciale située dans votre chambre personnelle, vous pourrez appeler à tout instant le plus célèbre esthéticien d'Éorzéa.","",""
1491,1,0,151692,0,"Envie de vous refaire une beauté<Indent/>? Besoin d'une belle coiffure pour fêter un événement particulier<Indent/>?

Pour la coquette somme de <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>2 000 gils<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, Jandelaine répondra à toutes vos exigences en matière de coupes, de couleurs et de maquillage<Indent/>!","",""
1492,0,0,0,0,"","",""
1493,0,0,0,0,"","",""
1494,0,0,0,0,"","",""
1495,0,0,0,0,"","",""
1496,0,0,0,0,"","",""
1497,0,0,0,0,"","",""
1498,0,0,0,0,"","",""
1499,0,0,0,0,"","",""
1500,1,0,151701,0,"Vous avez débloqué la fonction “<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Mission aléatoire<UIGlow>01</UIGlow><UIForeground>01</UIForeground>”<Indent/>!

En contrepartie de laisser le destin décider de votre destination, vous recevez des <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>récompenses spéciales<UIGlow>01</UIGlow><UIForeground>01</UIForeground> en cas de réussite de la mission (sceaux de grande compagnie, mémoquartz allagois, etc.).","",""
